userId,encoding
62522,"[ 526.5  411.   155.5  158.  1112.5  474.   115.5 1200.   266.    30.
  426.    44.5  242.   317.5  393.   785.5   44.    48. ]"
62524,"[1210.   876.   191.5  216.  1332.5  838.    40.  2420.   511.    78.
  645.5  104.5  490.   772.5  624.5 1427.5  259.   130.5]"
62539,"[ 605.5  704.   379.   454.  1121.   272.5   66.  1085.   485.5    0.
  281.   228.   159.   441.5  433.5  405.   102.    50.5]"
62542,"[ 225.5  166.5   58.    76.5  477.5  358.5   60.  1003.5  158.    34.
   78.   129.   172.   476.5   99.5  449.5   60.    17. ]"
62565,"[1421.   853.5  287.   208.   677.5  741.5   70.  1541.5  385.5   29.
  311.5  111.   367.   338.   840.5 1324.   158.5   49.5]"
62583,"[ 802.5  514.5   83.   182.5 1520.5  665.    52.5 2081.   253.    37.5
   82.5  146.5  290.5 1008.5  298.5  899.5  167.    58. ]"
62585,"[ 924.5  717.   122.5  159.  1085.5  678.5   22.5 1946.5  236.5   54.5
  244.    76.5  364.5  623.5  545.5 1155.5  284.    87.5]"
62590,"[ 309.5  251.     8.    37.   672.5  355.    38.5 1340.5  106.5    7.
   48.5   45.5  145.5  594.   119.5  481.5  115.    21.5]"
62602,"[ 805.5  450.    56.5   59.5  641.5  502.    57.5 1293.5  208.    29.5
  588.    27.5  320.5  432.   581.   997.5  132.5   39.5]"
62606,"[ 328.  248.   42.   85.  570.  277.   25. 1021.  148.   31.  110.   80.
  191.  444.  197.  384.   74.   37.]"
62631,"[1109.5  464.    77.5   45.   417.5  823.5   50.5  970.5  179.    24.
  243.    10.5  225.   130.5  531.  1000.5  100.    34. ]"
62663,"[ 916.   613.   121.5  117.   763.   523.5   36.5 1341.   267.    10.5
  271.    40.5  293.   364.5  579.   926.5  177.5   42. ]"
62681,"[ 674.   616.5  175.   308.5 1152.   445.    19.  1422.5  353.    34.
  202.5  116.   290.5  460.5  525.5  825.   170.5   44. ]"
62700,"[ 463.5  294.5   36.    48.   476.   446.    90.  1023.5  128.   118.5
   89.5   27.5  234.   232.   248.5  504.5  138.5   74. ]"
62705,"[1108.5  686.   106.   120.   758.   454.    26.5  943.   256.     9.
  341.    73.5  186.   257.   590.5  875.   114.5   60. ]"
62707,"[ 639.   649.   184.   185.5 1178.   300.    45.   994.   445.5   17.
  206.   169.   167.5  448.   526.   434.   115.5   77.5]"
62733,"[526.  380.5  88.  108.  510.  394.   60.5 980.5 174.   24.5  77.   44.
 152.5 279.5 273.5 549.5 147.   22.5]"
62737,"[2103.  1844.5  806.5 1199.5 4451.5 1212.5   99.  2997.   991.    87.5
  924.   424.   927.  1494.  1218.  2004.5  375.5  196. ]"
62761,"[372.  311.   41.5  85.  915.  271.5  10.5 761.5 190.5   7.  157.   62.
 153.5 456.  178.5 459.5  43.   21. ]"
62797,"[ 317.5  357.5  129.5  119.  1356.5  432.5  180.  1579.5  196.    38.
   44.5   85.   165.   627.5  216.5  393.   122.5   20. ]"
62840,"[203.5 272.5 118.5 212.5 872.  204.   26.5 603.  239.    8.5  98.5 122.5
 116.  317.5 162.  246.   42.    9.5]"
62894,"[ 974.   648.    39.5   97.5 1363.   859.5   81.5 2879.5  219.    64.5
  153.    32.   333.5  832.5  312.5 1155.5  482.   221.5]"
62926,"[ 511.5  851.   400.   676.  1237.   182.     3.5 1107.5  562.     0.
   87.5  227.   153.   955.   255.   296.5   38.    50. ]"
62928,"[ 513.  615.  168.  326. 1737.  550.   81. 3025.  312.   86.  143.  305.
  310. 1202.  296.  594.  299.  114.]"
62935,"[1275.   951.   258.5  334.  1588.   966.    43.5 2561.5  487.5   39.5
  310.   146.5  461.   871.   552.5 1407.5  255.   118. ]"
62941,"[ 640.5  579.5  125.5  180.5 1016.5  228.5   30.5  817.5  314.5    8.
   94.    79.    94.5  442.   439.   368.5   40.    17.5]"
62945,"[ 753.  552.   80.  179. 1168.  351.    3.  854.  312.   11.  223.   72.
  165.  446.  403.  585.   88.   67.]"
62946,"[424.5 325.   79.  144.  584.  271.5  21.5 608.  115.5   0.   71.   40.5
 104.5 237.5 248.  403.   44.5   9. ]"
62969,"[748.  521.5 168.  137.5 566.  325.    6.5 533.5 256.5  11.  243.5  88.5
 108.5 182.5 350.5 550.  111.5  35. ]"
62986,"[ 755.5  495.5  165.   174.5 1057.5  474.    51.   790.   304.5   16.
  305.    65.5  268.   329.   417.5  857.5   46.    19. ]"
62998,"[462.5 382.5 120.5 104.5 646.5 309.   20.  812.  198.   18.   57.5  32.5
 137.5 269.5 303.5 382.   71.   29.5]"
63003,"[ 339.5  293.5  135.   110.   523.5  401.    34.5 1360.   229.5   63.5
  152.   103.5  223.5  451.5  202.   460.   162.5   48. ]"
63016,"[ 983.   730.   260.   389.  2147.5  784.    22.  2092.   596.    22.5
  421.   236.   401.  1125.   510.5 1216.5   77.5   37. ]"
63017,"[1423.  1077.5  281.   397.5 1448.5  524.     6.  1201.5  607.    11.5
  332.   147.   277.5  684.5  927.5 1107.5   86.5   45. ]"
63019,"[ 569.5  444.5  206.   158.5 1040.   499.5  849.  1878.5  329.5   45.5
  849.5   64.   481.5  500.   504.  1137.   272.5   16.5]"
63021,"[ 655.   442.5  128.5  133.5  913.   455.5   75.5 1402.   275.5   49.5
  511.5  127.5  339.5  451.   510.   914.    94.    27.5]"
63023,"[ 841.5  570.5  138.5  189.5 1215.   458.5   19.  1089.   304.    11.
  113.5   39.5  165.   574.   385.5  667.    90.    30.5]"
63045,"[1162.5 1126.5  416.5  542.5 2596.   558.5   78.5 1807.   641.     8.5
  434.   268.5  266.  1079.   712.   981.5  161.    71.5]"
63112,"[ 236.   226.    52.   116.  1481.   443.5   94.  2367.5  189.5   34.
   92.5  110.5  255.  1110.   139.5  558.5  105.    15.5]"
63117,"[1064.   558.5  129.   129.   816.5  648.    48.  1148.   223.5    8.
  193.5   44.   206.   292.   386.5  812.5  156.5   56.5]"
63119,"[ 529.5  652.5  301.5  429.5 1010.5  312.    96.5 1313.   347.5   35.5
  189.5  245.5  202.5  547.   439.   563.    88.5   11. ]"
63137,"[ 769.   414.   136.    97.   552.5  495.5   22.  1007.   151.5   19.
  171.5   37.5  189.5  272.   228.5  715.5  208.    69. ]"
63144,"[994.  510.   77.5 133.5 796.  462.    8.  705.  172.5   4.  121.5  44.5
 124.  356.  384.  817.5  94.5  25. ]"
63155,"[ 731.5  398.    38.5   89.   942.   444.     5.  1076.   157.5    7.
  159.    28.5  199.   501.   271.   745.   118.   148.5]"
63184,"[876. 710.  23. 156. 932. 218.   0. 694. 257.   5.  98.  69.  81. 530.
 440. 437. 230.  55.]"
63185,"[ 533.   469.   110.   152.  1267.5  568.     6.5 1640.   282.    40.5
  276.   169.   267.   731.   361.5  720.   142.5   39. ]"
63237,"[ 721.   779.5  176.5  353.5 2513.5  704.   107.  3121.5  314.    97.
  116.5  380.5  284.  1555.   273.5  732.   306.   182.5]"
63249,"[730.5 488.  123.   98.5 559.  419.    9.  758.5 212.5   8.5 174.   25.
 143.5 203.  305.  614.5 143.5  29. ]"
63254,"[659.  540.5 124.5 159.5 576.  312.5  11.  672.5 290.   14.  134.   71.5
 153.5 301.5 389.  519.   97.   26. ]"
63256,"[ 445.  399.  154.  240. 1152.  311.   13.  785.  281.    8.  230.   96.
  142.  444.  257.  432.   89.   26.]"
63257,"[951.5 565.  104.   99.  709.5 532.    8.  825.5 321.   27.5 409.5  39.5
 262.  221.  520.5 923.5  71.   29.5]"
63264,"[109. 207. 138. 242. 911.  91.   5. 285. 182.   0.  49. 104.  34. 192.
  83.  44.  23.  24.]"
63279,"[ 493.5  406.    80.    88.   699.5  460.    72.  1514.   136.5   32.
   83.5   64.5  205.   550.   288.   623.   208.5   28. ]"
63319,"[ 391.5  311.   104.   111.   770.5  472.5   74.5 1398.   200.    28.5
  152.5   33.   254.5  395.5  230.5  645.5  120.    15. ]"
63341,"[1253.5 1147.5  595.5  735.5 1877.   442.    76.  1112.5  626.     7.
  230.5  167.   205.5  646.   579.   785.   162.5   46.5]"
63400,"[ 460.   322.5   67.    42.5  614.5  454.    91.5 1337.   169.5   50.
  182.5   41.   230.5  242.5  420.   605.   100.    65. ]"
63404,"[357. 281.  57. 121. 713. 223.   3. 758. 103.  28.  99.  93. 138. 498.
 169. 425.  35.  14.]"
63423,"[ 607.   530.   213.   220.5 1018.   358.5   65.5  864.   275.5   19.
  152.5  100.   133.5  337.   342.   468.    90.    52. ]"
63499,"[1044.   633.5   98.   151.5 1220.5  494.5   26.5 1209.   270.5    8.5
  289.    91.   183.5  512.   509.   886.   132.5   44. ]"
63502,"[ 528.   448.5  138.   186.   989.5  481.   100.5 1154.5  251.5   33.5
  158.5  172.5  177.   284.5  238.5  525.5  149.    64.5]"
63516,"[ 734.   558.   111.5  219.5  843.   380.    10.5 1264.   350.     8.5
  229.   162.   237.5  497.5  365.   703.5  158.    86.5]"
63528,"[ 637.   682.5  460.5  517.5 1229.   298.    82.   823.5  439.5    5.
  158.   188.   122.   553.5  383.   394.    51.    10.5]"
63539,"[ 970.5  644.5  124.   137.5  934.5  551.    31.5 1338.5  235.    22.
  129.5   64.5  231.5  457.   567.   828.   193.    53.5]"
63546,"[1063.5 1046.   784.   420.  1364.   782.5  206.5 3224.5  643.5  108.5
  267.   219.   458.   997.   755.5  999.5  328.5  123.5]"
63560,"[1025.   921.   504.   328.   832.   419.5   35.  1061.   471.5   15.5
  189.    90.   161.5  286.5  781.5  707.5  142.    38. ]"
63581,"[ 678.5  628.   173.   406.  1356.5  466.    76.5 1708.   285.5   51.
  385.   232.5  236.   834.   422.5  849.   151.5  105. ]"
63591,"[439.  378.  123.5 191.  725.5 275.5  37.  598.  221.5  14.5  83.   82.5
 159.  289.  197.  414.   42.5  22. ]"
63613,"[ 710.   576.5  123.   240.5 1083.5  334.5   74.   977.   275.5    9.
  190.   120.5  159.   305.   476.   571.   182.5   46. ]"
63621,"[483.  423.  123.  238.  908.  261.5   4.5 678.5 225.    4.  114.   79.
 118.  257.  299.  484.   73.   25. ]"
63625,"[ 679.   397.5   46.    83.5  840.5  574.    31.5 1606.5  182.    67.5
  209.5   82.   255.5  510.   298.5  782.   162.5   86. ]"
63631,"[744.  438.  116.5 123.  639.  346.5   3.5 680.  156.    3.5 211.5  39.5
 127.5 157.5 396.5 575.5 151.5  31.5]"
63636,"[938.5 609.   36.   76.5 527.  259.5   6.5 706.5 234.5   0.  191.   17.5
 132.  229.5 632.5 713.5 115.5  48. ]"
63653,"[2332.  1173.5  174.5  198.5 3613.  1529.5  132.  2588.5  511.5   90.
 2273.5  144.   969.   681.5 1226.  2760.   288.5  161.5]"
63696,"[ 917.5  634.   173.5  207.  1154.   716.5   27.5 1506.   353.5   74.5
  283.5  164.   344.5  509.5  432.5  976.5  145.    92.5]"
63733,"[1175.   773.   183.5  169.   693.   492.    53.  1347.   351.    14.5
  199.    30.5  230.   358.5  762.5  896.5  152.5   48.5]"
63752,"[1084.   899.   365.5  196.  1271.5  746.   746.  2947.5  492.5   57.5
  228.5  113.5  401.5  588.   746.5 1000.   194.   100.5]"
63769,"[7.115e+02 3.725e+02 4.750e+01 3.700e+01 2.050e+02 3.230e+02 5.000e-01
 6.805e+02 1.710e+02 1.600e+01 4.505e+02 8.500e+00 2.905e+02 1.285e+02
 5.680e+02 9.980e+02 5.700e+01 1.250e+01]"
63771,"[1243.  708.   71.  231. 1722.  709.    5. 1959.  329.   32.  336.  115.
  337.  826.  519. 1200.  323.  145.]"
63799,"[ 313.5  297.    72.5  101.5 1080.   390.5  128.5 1846.5  211.5   25.5
  164.   137.5  183.5  605.   228.5  435.   166.    44.5]"
63809,"[ 881.5  604.   162.   386.  1492.   540.    17.5 1148.5  283.5    9.
  143.5  147.5  193.5  495.5  270.   764.5  120.    73. ]"
63829,"[ 981.  807.  284.  398. 1262.  449.   32. 1116.  406.   49.  317.  195.
  235.  429.  549.  798.  151.  102.]"
63844,"[1375.5  796.    59.5   99.   325.   365.    30.5 1105.   214.     6.
  241.    20.   265.5  301.5  932.5 1253.5  173.5   27.5]"
63846,"[980.5 757.5 195.5 303.5 886.  385.5  13.5 767.  308.   13.  221.5 151.5
 158.5 341.  445.5 702.5 163.   99. ]"
63857,"[447.5 409.5  61.5 119.5 708.  184.5  16.  665.  215.5   8.  138.5  80.
 131.5 266.5 259.5 334.   89.   34.5]"
63868,"[461. 400. 213. 306. 659. 257.   5. 723. 213.  14. 154. 137. 134. 336.
 252. 487.  73.  41.]"
63875,"[1173.  894.  175.  407. 1196.  438.    0. 1339.  328.   17.  198.  228.
  152.  674.  545.  695.  276.  220.]"
63918,"[1896.5 1191.   389.5  325.5 1129.5  639.     2.   884.   583.5   11.
  291.    73.   222.   402.5  953.  1205.    80.5   41.5]"
63921,"[1240.5  866.   132.5  358.  1559.5  512.5   12.  2079.5  535.5    6.5
  314.5  113.5  272.  1100.5  714.  1069.   127.    21.5]"
63931,"[ 635.5  610.   224.5  348.5 1145.   421.    15.5 1369.5  319.5   25.5
   56.5  168.5  229.5  826.   167.5  626.5  162.5   93.5]"
63944,"[946.5 779.5 203.5 259.5 700.5 231.    4.  700.5 508.    3.  190.   91.
 155.  411.5 667.  619.5  77.   12.5]"
63966,"[ 498.5  322.5   77.5  217.  1155.   466.    15.  1126.   206.     6.5
  213.5   83.5  204.5  633.   160.5  718.5   60.    17.5]"
63967,"[1730.5  882.    51.    74.   552.5  654.5   10.5 1532.   361.5   22.5
  696.    31.5  366.   353.   790.5 1615.5  422.    88.5]"
63970,"[ 467.   521.   204.5  310.5 1000.   331.5   29.  1092.5  285.5   21.
  154.5   94.5  205.   541.   440.   547.    49.5   14.5]"
63982,"[ 549.5  325.    66.5   97.   911.   560.5   51.5 1343.5  159.    24.5
  176.5  102.   196.5  524.5  218.5  686.5   96.5   40. ]"
64018,"[1423.   964.5  233.5  282.   732.5  483.    18.   890.   394.5    2.
  139.    45.5  175.5  227.5  719.5  876.5  117.5   17.5]"
64019,"[ 514.   392.5  119.5   99.5  851.5  432.5   11.5 1009.   189.5   43.
  216.5   44.   198.   363.   395.5  581.5   50.5   21. ]"
64020,"[671.  476.  158.  146.  527.  294.   81.  948.5 211.5  27.   95.5  45.5
 141.5 293.5 381.5 492.5 164.5  45.5]"
64045,"[ 217.5  281.5   52.    80.5  954.5  276.5  187.5 1541.5  201.    15.
   42.5   20.   157.5  652.   211.   330.    78.    11.5]"
64049,"[386.  293.  111.  188.5 720.  358.   38.  957.  166.5  23.5 318.5 124.5
 192.  385.5 180.  487.   83.5  24. ]"
64050,"[1193.5  815.   219.   320.5 1504.   689.5  254.  1465.5  399.    28.
  437.   174.5  355.   561.5  665.  1257.5  159.   116. ]"
64055,"[ 979.   691.   229.5  251.5 1308.   530.    19.5 1308.   281.5    4.
  132.5   95.   175.5  792.5  500.   831.5  130.    32. ]"
64107,"[838.5 930.  780.  717.5 752.  152.   49.  494.  445.    2.5 149.   96.
 128.5 156.  557.5 440.   37.   12. ]"
64139,"[391.5 339.  188.5 287.5 652.5 193.    6.5 554.5 170.5   4.   38.5 108.5
  68.5 335.  151.5 352.5  30.5  27.5]"
64171,"[ 607.   558.5  270.   321.5 1002.   471.5   87.5 1034.   336.    14.5
  249.   123.5  192.   317.   367.   611.5   65.5   34. ]"
64173,"[ 872.  611.   84.  158. 1142.  428.   33. 1261.  201.   21.  155.   90.
  199.  609.  409.  801.  185.   52.]"
64179,"[ 184.   274.5   62.5  145.  1421.   269.5   45.  1883.5  232.    78.
   62.   224.   254.5 1126.5  116.   330.5  214.5   71. ]"
64189,"[ 663.   769.5 1728.   734.5 1243.   371.    41.  1000.   539.5   82.5
  299.5  194.5  289.5  300.   474.5  535.5  145.5   30.5]"
64203,"[ 662.   455.    68.    93.   608.5  451.    36.5 1055.   274.     8.5
  735.5   53.   251.   266.5  460.5 1031.5   40.    21.5]"
64213,"[ 885.   605.5   98.   212.   926.5  447.5    7.5 1115.   203.    33.
  187.5  118.5  198.   489.   407.   783.   193.    60.5]"
64236,"[ 415.  302.   47.   76.  850.  390.   11. 1058.  181.   25.  163.   57.
  202.  487.  225.  595.   84.   25.]"
64259,"[1585.   745.5  220.5  143.5  791.5  523.5  199.   945.5  249.5    7.5
  182.    23.5  148.5  194.5  587.5  944.5  292.    30.5]"
64268,"[824.5 688.  223.  340.5 649.5 310.   16.  669.5 361.    5.  197.5 131.5
 190.  244.5 400.5 700.5  98.5  40. ]"
64294,"[683.5 467.  262.  216.  932.5 450.   33.  598.  165.5  15.5  54.   46.
 142.  341.  214.  552.   48.5  30. ]"
64296,"[2069.5 1452.5  656.5  636.5 1469.   777.    84.  1559.   790.    15.
  377.    68.5  382.   419.  1072.  1470.   208.5   57. ]"
64321,"[ 478.  492.  121.  201. 1164.  397.   44. 1499.  214.   94.  115.  245.
  262.  632.  261.  516.  197.   83.]"
64327,"[873.5 704.  146.  128.  794.5 335.5  38.5 839.  299.   12.5 119.   72.5
 167.5 274.5 571.5 569.  134.   63.5]"
64333,"[ 649.   650.   213.5  266.  1516.5  394.    83.  1196.5  389.    61.5
   91.   222.   267.5  692.   363.   563.    84.    28. ]"
64340,"[ 759.   501.5  169.   146.5 1472.   915.   222.  3658.   293.    91.
  243.   138.5  450.5 1128.   426.  1202.5  295.    83.5]"
64357,"[ 895.5  669.5  129.5  219.5  815.5  469.    22.  1042.   318.5   11.5
  213.5  100.   242.   342.   460.5  814.   138.    35. ]"
64363,"[1162.5  774.5  157.   213.5 1359.5  590.    14.  1315.   401.    12.
  143.    89.5  230.   629.5  562.   858.   113.    42.5]"
64366,"[2668.5 1591.5  299.   324.5 2089.5 1624.5   99.5 3270.5  736.5   71.
 1125.5  153.5  807.5  808.5 1465.5 2840.5  374.   166. ]"
64371,"[ 496.   697.   280.5  340.5 1123.5  249.   129.  1188.5  471.    35.
  174.5  209.   144.5  506.5  536.   341.5  170.5   32.5]"
64379,"[1251.5  802.   219.5  159.   742.5  570.5   43.  1344.   400.    88.
  226.   147.   283.   455.   609.   866.   245.    85.5]"
64388,"[ 517.5  493.   188.5  252.5  911.   378.    50.5 1273.   277.5   28.5
  165.5  162.5  188.5  455.5  309.5  529.    97.5   55. ]"
64400,"[ 383.5  275.    27.5   67.   780.5  478.5  167.5 2183.   110.    26.
   49.5   67.5  184.   623.   188.   573.5  232.    46.5]"
64415,"[1346. 1010.  134.  411. 3310. 1278.   31. 6226.  545.  236.  773.  532.
  749. 2087.  788. 2041.  645.  339.]"
64441,"[ 644.   527.   134.   221.  1345.5  495.    52.  1378.   326.    45.
  360.   121.   258.   487.   541.   805.    88.    51. ]"
64472,"[828. 724. 253. 327. 649. 451.   0. 877. 330.  34. 458. 147. 238. 249.
 553. 879. 184. 150.]"
64488,"[ 765.   732.   174.5  299.5 1198.5  374.5   11.5 1349.5  392.5   11.5
  287.   117.5  216.   618.5  522.   803.5  150.    60. ]"
64547,"[1234.5 1046.   247.   265.  1255.   846.5   57.  2897.   497.5  111.5
  478.   197.5  493.   861.5  708.  1337.5  370.   142. ]"
64550,"[521. 331.  10.  30. 485. 330.   0. 986. 113.  35. 101.  31. 103. 308.
 412. 442. 212.  39.]"
64566,"[1907.  1039.   262.   264.5 1210.5  813.5   22.  1078.   500.     7.
  483.    55.5  421.   283.   854.5 1602.5  111.5   64. ]"
64583,"[1600.5  832.   140.5  250.5 1360.5  832.5   58.5 1455.5  454.5   12.
  775.5  108.5  445.   502.5  793.5 1807.   114.5   25.5]"
64606,"[1151.   952.   359.5  513.  1018.5  563.5   11.  1304.5  618.5   18.
  611.   208.   323.5  378.5  536.  1134.   117.5   60.5]"
64610,"[ 828.  607.  146.  275. 1705.  561.   67. 2014.  283.   41.  364.  164.
  249.  876.  458.  931.  206.   65.]"
64618,"[ 700.   639.   421.5  205.   807.5  327.5   44.  1159.   585.5   18.5
  619.5   95.   346.5  256.   936.5  796.    90.    24. ]"
64650,"[ 800.5  636.   212.   232.  1046.5  401.    23.  1054.5  307.     3.5
   89.    56.5  199.   395.   367.5  537.5  132.5   38. ]"
64670,"[1502.5  492.    19.    90.5 1582.  1341.5   15.  1427.   166.    58.
  233.5    6.5  362.5  347.   465.  1571.   113.    27.5]"
64671,"[1074.   676.   137.5  131.   538.   432.5   27.5 1118.5  279.5   23.5
  122.5   42.   225.   254.   566.   807.5  188.5   62. ]"
64682,"[ 550.   374.    34.    85.   937.   470.    92.  1160.5  155.5   35.5
  133.5   72.5  205.5  379.   302.5  588.   140.    64.5]"
64716,"[ 180.5  163.5   19.5   13.5  552.5  346.5   91.5 2020.   114.5   18.
  156.    45.   189.5  501.   174.5  412.    64.5   14. ]"
64733,"[ 891.   769.   439.   286.   751.   356.    31.5 1119.   533.    26.5
  295.   163.5  223.5  459.   578.5  679.5  104.5   22.5]"
64767,"[ 407.5  355.   122.   119.   889.5  406.5   58.  1241.   218.5   11.
   66.    76.5  175.5  434.5  156.   454.   174.5   57. ]"
64775,"[1289.   962.   205.   239.   857.   574.5   27.  1918.5  477.    26.
  386.5   91.5  316.5  710.5  577.  1101.5  476.5  100. ]"
64784,"[ 582.5  401.5   54.    79.   754.   496.    43.  1089.5  140.    37.
   99.    41.   199.5  334.   354.5  629.5   83.    26. ]"
64785,"[ 373.5  501.   231.   285.5 1014.   317.    58.  1291.   375.5    9.
  200.   173.   168.   500.   320.5  413.    80.5   22.5]"
64816,"[ 842.  586.   97.  166. 1031.  444.   15. 1388.  371.   28.  411.  110.
  260.  520.  554.  915.  152.   71.]"
64818,"[ 526.   470.   135.5  126.5  804.5  414.5   19.5 1116.5  168.    45.5
   75.5  103.5  215.5  348.5  356.   523.5  141.    86. ]"
64844,"[ 643.5  443.5   74.    99.5  678.   433.5   35.5 1063.5  219.    46.
  163.    60.5  183.   264.   363.5  569.   126.    82. ]"
64852,"[1421.5  799.5  186.5  193.5  538.5  534.     0.   672.   293.     8.5
   60.    29.   188.   181.   585.5  978.5   64.5    4.5]"
64866,"[1254.  1129.5  386.5  418.5 2465.5  747.   143.  2646.5  630.    33.
  214.   206.5  438.  1130.  1177.  1205.   121.5   84.5]"
64901,"[903.5 655.   85.  162.  683.5 321.5  31.  757.5 326.   57.  254.  131.
 191.  389.  502.  666.  117.5  62. ]"
64962,"[ 357.5  581.   324.   460.  1562.   323.5   30.  1228.5  321.5   34.
   88.5  415.5  170.   796.   152.   297.   174.   141. ]"
64970,"[909.5 485.   23.   27.  335.5 275.   54.  638.5 146.5   9.5 123.    9.
 161.  121.5 536.  668.5 134.5  24. ]"
64972,"[1942.5 1086.5  416.5  342.5 1411.   704.5   39.5  736.5  446.     6.
  125.5   35.   137.5  198.   797.5 1103.5  155.5   57. ]"
64973,"[ 312.   250.    92.5   55.   702.5  430.    77.5 1283.5  158.    31.
   66.5   48.5  215.   455.5  189.5  472.    43.5    9. ]"
